symbol,company_name,sector,industry,isin,market_cap_category,nifty50,nifty_next50,listing_status
BCLIND,Bcl Industries Ltd,Unknown,Unknown,INE412G01024,Unknown,false,false,Listed
BCONCEPTS,Brand Concepts Ltd,Unknown,Unknown,INE977Y01011,Unknown,false,false,Listed
BCPL,BCPL Railway Infrastructure Ltd,Unknown,Unknown,INE00SW01015,Unknown,false,false,Listed
BDL,Bharat Dynamics Ltd,Capital Goods,Capital Goods,INE171Z01026,Mid Cap,false,false,Listed
BEARDSELL,Beardsell Ltd,Unknown,Unknown,INE520H01022,Unknown,false,false,Listed
BECTORFOOD,Mrs. Bectors Food Specialities Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE495P01020,Micro Cap,false,false,Listed
BEDMUTHA,Bedmutha Industries Ltd,Unknown,Unknown,INE844K01012,Unknown,false,false,Listed
BEEKAY,Beekay Steel Industries Ltd,Unknown,Unknown,INE213D01015,Unknown,false,false,Listed
BEL,Bharat Electronics Ltd,Capital Goods,Capital Goods,INE263A01024,Large Cap,true,false,Listed
BELLACASA,Bella Casa Fashion & Retail Ltd,Unknown,Unknown,INE344T01014,Unknown,false,false,Listed
BELRISE,Belrise Industries Ltd,Automobile and Auto Components,Automobile and Auto Components,INE894V01022,Small Cap,false,false,Listed
BEML,BEML Ltd,Capital Goods,Capital Goods,INE258A01024,Small Cap,false,false,Listed
BENGALASM,Bengal & Assam Company Ltd,Unknown,Unknown,INE083K01017,Unknown,false,false,Listed
BEPL,Bhansali Engineering Polymers Ltd,Unknown,Unknown,INE922A01025,Unknown,false,false,Listed
BERGEPAINT,Berger Paints (I) Ltd,Consumer Durables,Consumer Durables,INE463A01038,Mid Cap,false,false,Listed
BESTAGRO,Best Agrolife Ltd,Unknown,Unknown,INE052T01021,Unknown,false,false,Listed
BETA,Beta Drugs Ltd,Unknown,Unknown,INE351Y01019,Unknown,false,false,Listed
BFINVEST,BF Investment Ltd,Unknown,Unknown,INE878K01010,Unknown,false,false,Listed
BFUTILITIE,BF Utilities Ltd,Unknown,Unknown,INE243D01012,Unknown,false,false,Listed
BHAGCHEM,Bhagiradha Chemicals & Industries Ltd,Unknown,Unknown,INE414D01027,Unknown,false,false,Listed
BHARATCOAL,Bharat Coking Coal Ltd,Unknown,Unknown,INE05XR01022,Unknown,false,false,Listed
BHARATFORG,Bharat Forge Ltd,Automobile and Auto Components,Automobile and Auto Components,INE465A01025,Mid Cap,false,false,Listed
BHARATRAS,Bharat Rasayan Ltd,Unknown,Unknown,INE838B01021,Unknown,false,false,Listed
BHARATSE,Bharat Seats Ltd,Unknown,Unknown,INE415D01024,Unknown,false,false,Listed
BHARATWIRE,Bharat Wire Ropes Ltd,Unknown,Unknown,INE316L01019,Unknown,false,false,Listed
BHARTIARTL,Bharti Airtel Ltd,Telecommunication,Telecommunication,INE397D01024,Large Cap,true,false,Listed
BHARTIHEXA,Bharti Hexacom Ltd,Telecommunication,Telecommunication,INE343G01021,Mid Cap,false,false,Listed
BHEL,Bharat Heavy Electricals Ltd,Capital Goods,Capital Goods,INE257A01026,Mid Cap,false,false,Listed
BI,Bilcare Ltd,Unknown,Unknown,INE986A01012,Unknown,false,false,Listed
BIGBLOC,Bigbloc Construction Ltd,Unknown,Unknown,INE412U01025,Unknown,false,false,Listed
BIKAJI,Bikaji Foods International Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE00E101023,Small Cap,false,false,Listed
BIL,Bhartiya International Ltd,Unknown,Unknown,INE828A01016,Unknown,false,false,Listed
BIMETAL,Bimetal Bearings Ltd,Unknown,Unknown,INE469A01019,Unknown,false,false,Listed
BIOCON,Biocon Ltd,Healthcare,Healthcare,INE376G01013,Mid Cap,false,false,Listed
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Ltd,Unknown,Unknown,INE829A01014,Unknown,false,false,Listed
BIRLACORPN,Birla Corporation Ltd,Construction Materials,Construction Materials,INE340A01012,Micro Cap,false,false,Listed
BIRLAMONEY,Aditya Birla Money Ltd,Unknown,Unknown,INE865C01022,Unknown,false,false,Listed
BIRLANU,BirlaNu Ltd,Unknown,Unknown,INE557A01011,Unknown,false,false,Listed
BIRLAPREC,Birla Precision Technologies Ltd,Unknown,Unknown,INE372E01025,Unknown,false,false,Listed
BLACKBUCK,BLACKBUCK Ltd,Services,Services,INE0UIZ01018,Micro Cap,false,false,Listed
BLAL,BEML Land Assets Ltd,Unknown,Unknown,INE0N7W01012,Unknown,false,false,Listed
BLBLIMITED,BLB Ltd,Unknown,Unknown,INE791A01024,Unknown,false,false,Listed
BLIL,Balmer Lawrie Investments Ltd,Unknown,Unknown,INE525F01025,Unknown,false,false,Listed
BLKASHYAP,B. L. Kashyap and Sons Ltd,Unknown,Unknown,INE350H01032,Unknown,false,false,Listed
BLS,BLS International Services Ltd,Consumer Services,Consumer Services,INE153T01027,Small Cap,false,false,Listed
BLSE,BLS E-Services Ltd,Unknown,Unknown,INE0NLT01010,Unknown,false,false,Listed
BLUEDART,Blue Dart Express Ltd,Services,Services,INE233B01017,Small Cap,false,false,Listed
BLUEJET,Blue Jet Healthcare Ltd,Healthcare,Healthcare,INE0KBH01020,Small Cap,false,false,Listed
BLUESTARCO,Blue Star Ltd,Consumer Durables,Consumer Durables,INE472A01039,Mid Cap,false,false,Listed
BLUESTONE,BlueStone Jewellery and Lifestyle Ltd,Consumer Durables,Consumer Durables,INE304W01038,Micro Cap,false,false,Listed
BLUSPRING,Bluspring Enterprises Ltd,Unknown,Unknown,INE0U4101014,Unknown,false,false,Listed
BMWVENTLTD,BMW Ventures Ltd,Unknown,Unknown,INE965W01036,Unknown,false,false,Listed
BNALTD,B & A Ltd,Unknown,Unknown,INE489D01011,Unknown,false,false,Listed
BOHRAIND,Bohra Industries Ltd,Unknown,Unknown,INE802W01023,Unknown,false,false,Listed
BOMDYEING,Bombay Dyeing & Mfg Company Ltd,Unknown,Unknown,INE032A01023,Unknown,false,false,Listed
BONLON,Bonlon Industries Ltd,Unknown,Unknown,INE0B9A01018,Unknown,false,false,Listed
BORANA,Borana Weaves Ltd,Unknown,Unknown,INE16SF01016,Unknown,false,false,Listed
BOROLTD,Borosil Ltd,Unknown,Unknown,INE02PY01013,Unknown,false,false,Listed
BORORENEW,BOROSIL RENEWABLES Ltd,Capital Goods,Capital Goods,INE666D01022,Micro Cap,false,false,Listed
BOROSCI,Borosil Scientific Ltd,Unknown,Unknown,INE02L001032,Unknown,false,false,Listed
BOSCH-HCIL,BOSCH HOME COMFORT INDIA Ltd,Unknown,Unknown,INE782A01015,Unknown,false,false,Listed
BOSCHLTD,Bosch Ltd,Automobile and Auto Components,Automobile and Auto Components,INE323A01026,Large Cap,false,true,Listed
BPCL,Bharat Petroleum Corporation Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE029A01011,Large Cap,false,true,Listed
BPL,BPL Ltd,Unknown,Unknown,INE110A01019,Unknown,false,false,Listed
BRIGADE,Brigade Enterprises Ltd,Realty,Realty,INE791I01019,Small Cap,false,false,Listed
BRIGHOTEL,Brigade Hotel Ventures Ltd,Unknown,Unknown,INE03NU01014,Unknown,false,false,Listed
BRITANNIA,Britannia Industries Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE216A01030,Large Cap,false,true,Listed
BRNL,Bharat Road Network Ltd,Unknown,Unknown,INE727S01012,Unknown,false,false,Listed
BSE,BSE Ltd,Financial Services,Financial Services,INE118H01025,Mid Cap,false,false,Listed
BSL,BSL Ltd,Unknown,Unknown,INE594B01012,Unknown,false,false,Listed
BSOFT,BIRLASOFT Ltd,Information Technology,Information Technology,INE836A01035,Small Cap,false,false,Listed
BTML,Bodhi Tree Multimedia Ltd,Unknown,Unknown,INE0EEJ01023,Unknown,false,false,Listed
BTTL,Bhilwara Technical Textiles Ltd,Unknown,Unknown,INE274K01012,Unknown,false,false,Listed
BUILDPRO,Shankara Buildpro Ltd,Unknown,Unknown,INE24OJ01011,Unknown,false,false,Listed
BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,Unknown,Unknown,INE295F01017,Unknown,false,false,Listed
BVCL,Barak Valley Cements Ltd,Unknown,Unknown,INE139I01011,Unknown,false,false,Listed
CAMLINFINE,Camlin Fine Sciences Ltd,Unknown,Unknown,INE052I01032,Unknown,false,false,Listed
CAMPUS,Campus Activewear Ltd,Consumer Durables,Consumer Durables,INE278Y01022,Micro Cap,false,false,Listed
CAMS,Computer Age Management Services Ltd,Financial Services,Financial Services,INE596I01020,Small Cap,false,false,Listed
CANBK,Canara Bank,Financial Services,Financial Services,INE476A01022,Large Cap,false,true,Listed
CANFINHOME,Can Fin Homes Ltd,Financial Services,Financial Services,INE477A01020,Small Cap,false,false,Listed
CANHLIFE,Canara HSBC Life Insurance Company Ltd,Financial Services,Financial Services,INE01TY01017,Small Cap,false,false,Listed
CANTABIL,Cantabil Retail India Ltd,Unknown,Unknown,INE068L01024,Unknown,false,false,Listed
CAPACITE,Capacit'e Infraprojects Ltd,Unknown,Unknown,INE264T01014,Unknown,false,false,Listed
CAPILLARY,Capillary Technologies India Ltd,Information Technology,Information Technology,INE0ILV01024,Micro Cap,false,false,Listed
CAPITALSFB,Capital Small Finance Bank Ltd,Unknown,Unknown,INE646H01017,Unknown,false,false,Listed
CAPLIPOINT,Caplin Point Laboratories Ltd,Healthcare,Healthcare,INE475E01026,Small Cap,false,false,Listed
CARBORUNIV,Carborundum Universal Ltd,Capital Goods,Capital Goods,INE120A01034,Small Cap,false,false,Listed
CARERATING,CARE Ratings Ltd,Unknown,Unknown,INE752H01013,Unknown,false,false,Listed
CARRARO,Carraro India Ltd,Unknown,Unknown,INE0V7W01012,Unknown,false,false,Listed
CARTRADE,Cartrade Tech Ltd,Consumer Services,Consumer Services,INE290S01011,Small Cap,false,false,Listed
CARYSIL,CARYSIL Ltd,Unknown,Unknown,INE482D01024,Unknown,false,false,Listed
CASTROLIND,Castrol India Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE172A01027,Small Cap,false,false,Listed
CCAVENUE,AvenuesAI Ltd,Financial Services,Financial Services,INE483S01020,Micro Cap,false,false,Listed
CCCL,Consolidated Construction Consortium Ltd,Unknown,Unknown,INE429I01024,Unknown,false,false,Listed
CCHHL,Country Club Hospitality & Holidays Ltd,Unknown,Unknown,INE652F01027,Unknown,false,false,Listed
CCL,CCL Products (India) Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE421D01022,Small Cap,false,false,Listed
CDSL,Central Depository Services (India) Ltd,Financial Services,Financial Services,INE736A01011,Small Cap,false,false,Listed
CEATLTD,CEAT Ltd,Automobile and Auto Components,Automobile and Auto Components,INE482A01020,Small Cap,false,false,Listed
CEIGALL,Ceigall India Ltd,Unknown,Unknown,INE0AG901020,Unknown,false,false,Listed
CEINSYS,Ceinsys Tech Ltd,Unknown,Unknown,INE016Q01014,Unknown,false,false,Listed
CELEBRITY,Celebrity Fashions Ltd,Unknown,Unknown,INE185H01016,Unknown,false,false,Listed
CELLO,Cello World Ltd,Consumer Durables,Consumer Durables,INE0LMW01024,Micro Cap,false,false,Listed
CEMPRO,Cemindia Projects Ltd,Construction,Construction,INE686A01026,Small Cap,false,false,Listed
CENTENKA,Century Enka Ltd,Unknown,Unknown,INE485A01015,Unknown,false,false,Listed
CENTEXT,Century Extrusions Ltd,Unknown,Unknown,INE281A01026,Unknown,false,false,Listed
CENTRALBK,Central Bank of India,Financial Services,Financial Services,INE483A01010,Small Cap,false,false,Listed
CENTRUM,Centrum Capital Ltd,Unknown,Unknown,INE660C01027,Unknown,false,false,Listed
CENTUM,Centum Electronics Ltd,Unknown,Unknown,INE320B01020,Unknown,false,false,Listed
CENTURYPLY,Century Plyboards (India) Ltd,Consumer Durables,Consumer Durables,INE348B01021,Micro Cap,false,false,Listed
CERA,Cera Sanitaryware Ltd,Consumer Durables,Consumer Durables,INE739E01017,Micro Cap,false,false,Listed
CESC,CESC Ltd,Power,Power,INE486A01021,Small Cap,false,false,Listed
CEWATER,Concord Enviro Systems Ltd,Unknown,Unknown,INE037Z01029,Unknown,false,false,Listed
CGCL,Capri Global Capital Ltd,Financial Services,Financial Services,INE180C01042,Small Cap,false,false,Listed
CGPOWER,CG Power and Industrial Solutions Ltd,Capital Goods,Capital Goods,INE067A01029,Large Cap,false,true,Listed
CHALET,Chalet Hotels Ltd,Consumer Services,Consumer Services,INE427F01016,Small Cap,false,false,Listed
CHAMBLFERT,Chambal Fertilizers & Chemicals Ltd,Chemicals,Chemicals,INE085A01013,Small Cap,false,false,Listed
CHEMPLASTS,Chemplast Sanmar Ltd,Unknown,Unknown,INE488A01050,Unknown,false,false,Listed
CHENNPETRO,Chennai Petroleum Corporation Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE178A01016,Small Cap,false,false,Listed
CHEVIOT,Cheviot Company Ltd,Unknown,Unknown,INE974B01016,Unknown,false,false,Listed
CHOICEIN,Choice International Ltd,Financial Services,Financial Services,INE102B01014,Small Cap,false,false,Listed
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,Financial Services,Financial Services,INE121A01024,Large Cap,false,true,Listed
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Financial Services,Financial Services,INE149A01033,Small Cap,false,false,Listed
CIEINDIA,CIE Automotive India Ltd,Automobile and Auto Components,Automobile and Auto Components,INE536H01010,Small Cap,false,false,Listed
CIFL,Capital India Finance Ltd,Unknown,Unknown,INE345H01024,Unknown,false,false,Listed
CINELINE,Cineline India Ltd,Unknown,Unknown,INE704H01022,Unknown,false,false,Listed
CINEVISTA,Cinevista Ltd,Unknown,Unknown,INE039B01026,Unknown,false,false,Listed
CIPLA,Cipla Ltd,Healthcare,Healthcare,INE059A01026,Large Cap,true,false,Listed
CLEAN,Clean Science and Technology Ltd,Chemicals,Chemicals,INE227W01023,Small Cap,false,false,Listed
CLEANMAX,Clean Max Enviro Energy Solutions Ltd,Unknown,Unknown,INE647U01026,Unknown,false,false,Listed
CLSEL,Chaman Lal Setia Exports Ltd,Unknown,Unknown,INE419D01026,Unknown,false,false,Listed
CMPDI,Central Mine Planning & Design Institute Ltd,Unknown,Unknown,INE05HV01027,Unknown,false,false,Listed
CMRGREEN,CMR Green Technologies Ltd,Unknown,Unknown,INE00WV01027,Unknown,false,false,Listed
CMSINFO,CMS Info Systems Ltd,Services,Services,INE925R01014,Micro Cap,false,false,Listed
CNL,Creative Newtech Ltd,Unknown,Unknown,INE985W01018,Unknown,false,false,Listed
COALINDIA,Coal India Ltd,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,INE522F01014,Large Cap,true,false,Listed
COASTCORP,Coastal Corporation Ltd,Unknown,Unknown,INE377E01024,Unknown,false,false,Listed
COCHINSHIP,Cochin Shipyard Ltd,Capital Goods,Capital Goods,INE704P01025,Mid Cap,false,false,Listed
COCKERILL,John Cockerill India Ltd,Unknown,Unknown,INE515A01019,Unknown,false,false,Listed
COFORGE,Coforge Ltd,Information Technology,Information Technology,INE591G01025,Mid Cap,false,false,Listed
COHANCE,Cohance Lifesciences Ltd,Healthcare,Healthcare,INE03QK01018,Small Cap,false,false,Listed
COLPAL,Colgate Palmolive (India) Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE259A01022,Mid Cap,false,false,Listed
COMFINTE,Comfort Intech Ltd,Unknown,Unknown,INE819A01049,Unknown,false,false,Listed
COMPUSOFT,Compucom Software Ltd,Unknown,Unknown,INE453B01029,Unknown,false,false,Listed
COMSYN,Commercial Syn Bags Ltd,Unknown,Unknown,INE073V01015,Unknown,false,false,Listed
CONCOR,Container Corporation of India Ltd,Services,Services,INE111A01025,Mid Cap,false,false,Listed
CONCORDBIO,Concord Biotech Ltd,Healthcare,Healthcare,INE338H01029,Small Cap,false,false,Listed
CONFIPET,Confidence Petroleum India Ltd,Unknown,Unknown,INE552D01024,Unknown,false,false,Listed
CONSOFINVT,Consolidated Finvest & Holdings Ltd,Unknown,Unknown,INE025A01027,Unknown,false,false,Listed
CONTROLPR,Control Print Ltd,Unknown,Unknown,INE663B01015,Unknown,false,false,Listed
CORALFINAC,Coral India Finance & Housing Ltd,Unknown,Unknown,INE558D01021,Unknown,false,false,Listed
CORDELIA,Waterways Leisure Tourism Ltd,Unknown,Unknown,INE0LZF01013,Unknown,false,false,Listed
COROMANDEL,Coromandel International Ltd,Chemicals,Chemicals,INE169A01031,Mid Cap,false,false,Listed
CORONA,CORONA Remedies Ltd,Healthcare,Healthcare,INE02ZQ01018,Micro Cap,false,false,Listed
COSMOFIRST,COSMO FIRST Ltd,Unknown,Unknown,INE757A01017,Unknown,false,false,Listed
COUNCODOS,Country Condo's Ltd,Unknown,Unknown,INE695B01025,Unknown,false,false,Listed
CPEDU,Career Point Edutech Ltd,Unknown,Unknown,INE0P6P01016,Unknown,false,false,Listed
CPPLUS,Aditya Infotech Ltd,Capital Goods,Capital Goods,INE819V01029,Small Cap,false,false,Listed
CRAFTSMAN,Craftsman Automation Ltd,Automobile and Auto Components,Automobile and Auto Components,INE00LO01017,Small Cap,false,false,Listed
CRAMC,Canara Robeco Asset Management Company Ltd,Financial Services,Financial Services,INE218I01013,Micro Cap,false,false,Listed
CREATIVEYE,Creative Eye Ltd,Unknown,Unknown,INE230B01021,Unknown,false,false,Listed
CREDITACC,CREDITACCESS GRAMEEN Ltd,Financial Services,Financial Services,INE741K01010,Small Cap,false,false,Listed
CREST,Crest Ventures Ltd,Unknown,Unknown,INE559D01011,Unknown,false,false,Listed
CRISIL,Crisil Ltd,Financial Services,Financial Services,INE007A01025,Mid Cap,false,false,Listed
CRIZAC,Crizac Ltd,Consumer Services,Consumer Services,INE0S4R01014,Micro Cap,false,false,Listed
CROMPTON,Crompton Greaves Consumer Electricals Ltd,Consumer Durables,Consumer Durables,INE299U01018,Small Cap,false,false,Listed
CROWN,Crown Lifters Ltd,Unknown,Unknown,INE491V01019,Unknown,false,false,Listed
CSBBANK,CSB Bank Ltd,Financial Services,Financial Services,INE679A01013,Micro Cap,false,false,Listed
CSLFINANCE,CSL Finance Ltd,Unknown,Unknown,INE718F01018,Unknown,false,false,Listed
CTE,Cambridge Technology Enterprises Ltd,Unknown,Unknown,INE627H01017,Unknown,false,false,Listed
CUB,City Union Bank Ltd,Financial Services,Financial Services,INE491A01021,Small Cap,false,false,Listed
CUBEXTUB,Cubex Tubings Ltd,Unknown,Unknown,INE144D01012,Unknown,false,false,Listed
CUMMINSIND,Cummins India Ltd,Capital Goods,Capital Goods,INE298A01020,Large Cap,false,true,Listed
CUPID,Cupid Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE509F01029,Micro Cap,false,false,Listed
CURAA,Cura Technologies Ltd,Unknown,Unknown,INE117B01020,Unknown,false,false,Listed
CYIENT,Cyient Ltd,Information Technology,Information Technology,INE136B01020,Small Cap,false,false,Listed
CYIENTDLM,Cyient DLM Ltd,Unknown,Unknown,INE055S01018,Unknown,false,false,Listed
DABUR,Dabur India Ltd,Fast Moving Consumer Goods,Fast Moving Consumer Goods,INE016A01026,Mid Cap,false,false,Listed
DALBHARAT,Dalmia Bharat Ltd,Construction Materials,Construction Materials,INE00R701025,Mid Cap,false,false,Listed
DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,Unknown,Unknown,INE495A01022,Unknown,false,false,Listed
DAMCAPITAL,Dam Capital Advisors Ltd,Unknown,Unknown,INE284H01025,Unknown,false,false,Listed
DAMODARIND,Damodar Industries Ltd,Unknown,Unknown,INE497D01022,Unknown,false,false,Listed
DANGEE,Dangee Dums Ltd,Unknown,Unknown,INE688Y01022,Unknown,false,false,Listed
DATAMATICS,Datamatics Global Services Ltd,Information Technology,Information Technology,INE365B01017,Micro Cap,false,false,Listed
DATAPATTNS,Data Patterns (India) Ltd,Capital Goods,Capital Goods,INE0IX101010,Small Cap,false,false,Listed
DAVANGERE,Davangere Sugar Company Ltd,Unknown,Unknown,INE179G01029,Unknown,false,false,Listed
DBCORP,D.B.Corp Ltd,Unknown,Unknown,INE950I01011,Unknown,false,false,Listed
DBL,Dilip Buildcon Ltd,Construction,Construction,INE917M01012,Micro Cap,false,false,Listed
DBREALTY,Valor Estate Ltd.,Realty,Realty,INE879I01012,Micro Cap,false,false,Listed
DBSTOCKBRO,DB (International) Stock Brokers Ltd,Unknown,Unknown,INE921B01025,Unknown,false,false,Listed
DCAL,Dishman Carbogen Amcis Ltd,Unknown,Unknown,INE385W01011,Unknown,false,false,Listed
DCBBANK,DCB Bank Ltd,Financial Services,Financial Services,INE503A01015,Micro Cap,false,false,Listed
DCMSHRIRAM,DCM Shriram Ltd,Diversified,Diversified,INE499A01024,Small Cap,false,false,Listed
DCMSRIND,DCM Shriram Industries Ltd,Unknown,Unknown,INE843D01027,Unknown,false,false,Listed
DCW,DCW Ltd,Unknown,Unknown,INE500A01029,Unknown,false,false,Listed
DCXINDIA,DCX Systems Ltd,Unknown,Unknown,INE0KL801015,Unknown,false,false,Listed
DDEVPLSTIK,Ddev Plastiks Industries Ltd,Unknown,Unknown,INE0HR601026,Unknown,false,false,Listed
DECCANCE,Deccan Cements Ltd,Unknown,Unknown,INE583C01021,Unknown,false,false,Listed
DECNGOLD,Deccan Gold Mines Ltd,Unknown,Unknown,INE945F01025,Unknown,false,false,Listed
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Ltd,Chemicals,Chemicals,INE501A01019,Small Cap,false,false,Listed
DEEPAKNTR,Deepak Nitrite Ltd,Chemicals,Chemicals,INE288B01029,Small Cap,false,false,Listed
DEEPINDS,Deep Industries Ltd,Unknown,Unknown,INE0FHS01024,Unknown,false,false,Listed
DELHIVERY,Delhivery Ltd,Services,Services,INE148O01028,Small Cap,false,false,Listed
DELTACORP,Delta Corp Ltd,Unknown,Unknown,INE124G01033,Unknown,false,false,Listed
DELTAMAGNT,Delta Manufacturing Ltd,Unknown,Unknown,INE393A01011,Unknown,false,false,Listed
DEN,Den Networks Ltd,Unknown,Unknown,INE947J01015,Unknown,false,false,Listed
